Product ID,Inventory Level,Restock_Date,Store ID,AvgPrice,Cost
,3496,,,,
,3134,,,,
,3148,,,,
,2031,,,,
,1844,,,,
,4271,,,,
,4576,,,,
,1086,,,,
,3090,,,,
,4456,,,,
,4692,,,,
,4506,,,,
,1407,,,,
,4554,,,,
,3711,,,,
,4088,,,,
,2668,,,,
,1147,,,,
,3324,,,,
,1231,,,,
,4897,,,,
,2950,,,,
,1365,,,,
,4299,,,,
,2674,,,,
,1435,,,,
,1398,,,,
,2234,,,,
,2414,,,,
,3546,,,,
,3587,,,,
,1562,,,,
,4562,,,,
,3489,,,,
,2284,,,,
,1772,,,,
,3397,,,,
,3037,,,,
,4423,,,,
,3567,,,,
,2343,,,,
,3185,,,,
,2573,,,,
,4694,,,,
,1991,,,,
,3415,,,,
,4291,,,,
,4408,,,,
,2246,,,,
,4719,,,,
,4839,,,,
,1359,,,,
,1920,,,,
,3376,,,,
,4009,,,,
,3510,,,,
,3993,,,,
,1962,,,,
,4632,,,,
,2827,,,,
,4453,,,,
,3883,,,,
,2613,,,,
,2640,,,,
,3216,,,,
,1216,,,,
,1377,,,,
,1118,,,,
,1189,,,,
,3814,,,,
,1369,,,,
,2801,,,,
,3196,,,,
,4747,,,,
,1651,,,,
,2882,,,,
,2511,,,,
,1769,,,,
,3421,,,,
,1780,,,,
,2716,,,,
,3207,,,,
,3398,,,,
,4983,,,,
,2311,,,,
,4359,,,,
,3939,,,,
,2249,,,,
,1522,,,,
,1521,,,,
,1782,,,,
,3320,,,,
,1935,,,,
,4473,,,,
,3230,,,,
,2688,,,,
,1487,,,,
,2850,,,,
,1845,,,,
,3171,,,,
,4032,,,,
,4697,,,,
,3837,,,,
,3461,,,,
,3003,,,,
,2748,,,,
,4243,,,,
,4359,,,,
,4506,,,,
,1685,,,,
,3160,,,,
,3935,,,,
,4988,,,,
,3169,,,,
,2567,,,,
,2245,,,,
,4702,,,,
,1038,,,,
,3544,,,,
,1779,,,,
,2256,,,,
,3990,,,,
,4601,,,,
,3196,,,,
,4468,,,,
,4069,,,,
,3708,,,,
,4709,,,,
,2927,,,,
,1301,,,,
,4431,,,,
,3285,,,,
,1646,,,,
,1662,,,,
,3283,,,,
,2759,,,,
,3250,,,,
,1255,,,,
,1597,,,,
,1661,,,,
,1234,,,,
,2368,,,,
,3581,,,,
,3907,,,,
,4868,,,,
,4852,,,,
,4537,,,,
,1769,,,,
,3588,,,,
,1212,,,,
,1462,,,,
,3483,,,,
,1282,,,,
,4633,,,,
,4678,,,,
,2486,,,,
,2430,,,,
,1087,,,,
,2067,,,,
,1460,,,,
,3325,,,,
,4754,,,,
,3468,,,,
,2724,,,,
,2376,,,,
,3743,,,,
,1514,,,,
,1702,,,,
,2653,,,,
,3066,,,,
,1022,,,,
,3460,,,,
,2053,,,,
,2830,,,,
,3155,,,,
,4438,,,,
,2304,,,,
,4199,,,,
,4300,,,,
,2134,,,,
,3183,,,,
,1361,,,,
,4257,,,,
,4727,,,,
,4655,,,,
,3176,,,,
,2899,,,,
,2284,,,,
,1514,,,,
,1448,,,,
,2923,,,,
,4175,,,,
,2506,,,,
,2247,,,,
,2855,,,,
,1873,,,,
,4937,,,,
,4562,,,,
,3520,,,,
,4081,,,,
,2428,,,,
,4967,,,,
,3349,,,,
,3278,,,,
,2754,,,,
,1922,,,,
,4137,,,,
,3984,,,,
,3159,,,,
,2036,,,,
,2416,,,,
,3547,,,,
,3979,,,,
,3645,,,,
,3281,,,,
,3649,,,,
,1313,,,,
,3613,,,,
,4083,,,,
,3256,,,,
,2997,,,,
,2037,,,,
,2656,,,,
,4489,,,,
,4508,,,,
,4448,,,,
,4091,,,,
,3634,,,,
,4983,,,,
,2778,,,,
,4806,,,,
,2014,,,,
,2093,,,,
,4895,,,,
,4282,,,,
,2124,,,,
,1697,,,,
,3179,,,,
,4694,,,,
,2404,,,,
,2155,,,,
,2043,,,,
,2929,,,,
,3583,,,,
,2013,,,,
,1226,,,,
,4225,,,,
,2828,,,,
,4813,,,,
,2492,,,,
,1821,,,,
,3023,,,,
,1870,,,,
,3452,,,,
,3249,,,,
,3085,,,,
,3989,,,,
,2795,,,,
,1187,,,,
,2080,,,,
,1940,,,,
,4091,,,,
,3320,,,,
,4190,,,,
,3630,,,,
,3563,,,,
,4292,,,,
,1525,,,,
,4586,,,,
,4799,,,,
,4812,,,,
,1335,,,,
,3745,,,,
,2078,,,,
,3547,,,,
,3947,,,,
,4959,,,,
,3813,,,,
,3583,,,,
,1161,,,,
,4741,,,,
,1593,,,,
,2938,,,,
,3206,,,,
,4259,,,,
,1059,,,,
,3962,,,,
,4888,,,,
,4390,,,,
,2901,,,,
,3258,,,,
,1405,,,,
,1663,,,,
,2132,,,,
,2099,,,,
,1541,,,,
,2337,,,,
,1997,,,,
,2140,,,,
,3974,,,,
,1867,,,,
,4775,,,,
,3066,,,,
,1431,,,,
,4756,,,,
,1739,,,,
,2373,,,,
,1182,,,,
,3160,,,,
,2206,,,,
,3528,,,,
,2169,,,,
,1830,,,,
,2651,,,,
,2136,,,,
,3810,,,,
,1475,,,,
,3810,,,,
,2326,,,,
,1970,,,,
,4896,,,,
,2019,,,,
,2141,,,,
,2836,,,,
,1160,,,,
,3448,,,,
,1197,,,,
,2283,,,,
,1659,,,,
,2775,,,,
,2070,,,,
,3010,,,,
,1398,,,,
,2733,,,,
,2582,,,,
,3125,,,,
,3171,,,,
,1074,,,,
,4942,,,,
,3184,,,,
,1601,,,,
,4471,,,,
,1836,,,,
,2528,,,,
,1499,,,,
,2596,,,,
,1137,,,,
,3097,,,,
,2794,,,,
,1972,,,,
,2642,,,,
,4696,,,,
,2885,,,,
,3301,,,,
,4701,,,,
,3028,,,,
,3757,,,,
,4920,,,,
,2900,,,,
,3610,,,,
,3804,,,,
,4986,,,,
,2449,,,,
,1546,,,,
,4373,,,,
,1921,,,,
,1580,,,,
,2372,,,,
,4903,,,,
,2956,,,,
,3003,,,,
,3096,,,,
,3964,,,,
,4145,,,,
,1703,,,,
,3308,,,,
,3403,,,,
,4653,,,,
,2625,,,,
,4331,,,,
,1637,,,,
,3790,,,,
,4366,,,,
,2009,,,,
,3978,,,,
,1640,,,,
,3839,,,,
,4384,,,,
,3659,,,,
,2861,,,,
,3856,,,,
,2205,,,,
,1685,,,,
,2851,,,,
,4435,,,,
,1187,,,,
,4640,,,,
,4614,,,,
,2619,,,,
,2687,,,,
,1984,,,,
,1547,,,,
,3772,,,,
,3973,,,,
,2431,,,,
,1875,,,,
,1617,,,,
,3461,,,,
,2365,,,,
,2243,,,,
,1902,,,,
,1162,,,,
,2974,,,,
,4291,,,,
,1269,,,,
,1631,,,,
,1905,,,,
,4919,,,,
,4471,,,,
,4253,,,,
,3014,,,,
,2641,,,,
,4800,,,,
,1204,,,,
,1581,,,,
,2579,,,,
,1840,,,,
,2836,,,,
,2251,,,,
,2719,,,,
,2642,,,,
,3643,,,,
,4921,,,,
,3297,,,,
,1874,,,,
,2464,,,,
,4604,,,,
,3243,,,,
,1689,,,,
,3010,,,,
,4590,,,,
,4141,,,,
,3686,,,,
,2422,,,,
,3001,,,,
,1671,,,,
,4831,,,,
,4274,,,,
,2171,,,,
,2495,,,,
,4726,,,,
,1943,,,,
,3246,,,,
,4988,,,,
,2449,,,,
,4737,,,,
,3539,,,,
,4959,,,,
,1895,,,,
,3189,,,,
,2336,,,,
,1164,,,,
,3361,,,,
,3068,,,,
,2105,,,,
,4652,,,,
,4202,,,,
,4670,,,,
,2753,,,,
,4031,,,,
,3352,,,,
,2938,,,,
,1370,,,,
,2880,,,,
,1852,,,,
,1383,,,,
,2931,,,,
,3492,,,,
,1424,,,,
,3208,,,,
,4249,,,,
,1628,,,,
,4779,,,,
,1894,,,,
,3537,,,,
,4064,,,,
,3374,,,,
,1597,,,,
,4062,,,,
,3336,,,,
,1592,,,,
,2687,,,,
,4644,,,,
,1572,,,,
,4425,,,,
,3075,,,,
,4001,,,,
,3090,,,,
,2704,,,,
,3470,,,,
,4669,,,,
,1176,,,,
,1528,,,,
,2633,,,,
,1965,,,,
,2517,,,,
,1197,,,,
,3657,,,,
,4648,,,,
,3889,,,,
,1852,,,,
,4588,,,,
,2537,,,,
,3069,,,,
,4183,,,,
,2080,,,,
,4137,,,,
,3889,,,,
,1097,,,,
,4215,,,,
,2903,,,,
,1434,,,,
,1636,,,,
,4750,,,,
,4157,,,,
,1587,,,,
,1343,,,,
,2317,,,,
,2979,,,,
,1570,,,,
,4721,,,,
,1610,,,,
,2727,,,,
,3290,,,,
,2854,,,,
,3608,,,,
,1959,,,,
,3079,,,,
,3438,,,,
,3324,,,,
,1531,,,,
,2177,,,,
,3430,,,,
,2091,,,,
,2901,,,,
,1883,,,,
,3261,,,,
,2678,,,,
,3423,,,,
,3791,,,,
,3260,,,,
,3126,,,,
,2749,,,,
,3675,,,,
,3651,,,,
,1781,,,,
,4994,,,,
,4452,,,,
,4048,,,,
,3727,,,,
,3105,,,,
,4867,,,,
,4097,,,,
,1880,,,,
,1446,,,,
,3113,,,,
,4992,,,,
,2783,,,,
,2277,,,,
,4970,,,,
,2991,,,,
,2067,,,,
,4168,,,,
,2577,,,,
,2011,,,,
,3274,,,,
,1773,,,,
,3726,,,,
,4507,,,,
,2814,,,,
,3648,,,,
,3426,,,,
,2201,,,,
,2450,,,,
,4986,,,,
,3756,,,,
,1306,,,,
,1778,,,,
,3551,,,,
,3315,,,,
,4657,,,,
,1007,,,,
,4991,,,,
,3555,,,,
,1475,,,,
,2320,,,,
,3211,,,,
,1484,,,,
,4668,,,,
,4143,,,,
,3614,,,,
,1904,,,,
,1558,,,,
,4982,,,,
,2967,,,,
,3285,,,,
,2127,,,,
,2233,,,,
,3601,,,,
,3875,,,,
,1467,,,,
,4525,,,,
,4339,,,,
,3433,,,,
,3822,,,,
,1847,,,,
,3434,,,,
,3924,,,,
,1258,,,,
,1282,,,,
,2649,,,,
,2898,,,,
,1039,,,,
,3533,,,,
,3976,,,,
,3267,,,,
,4200,,,,
,2014,,,,
,4071,,,,
,4591,,,,
,1612,,,,
,3975,,,,
,2915,,,,
,1687,,,,
,4690,,,,
,1612,,,,
,3307,,,,
,4037,,,,
,4013,,,,
,3413,,,,
,2781,,,,
,2810,,,,
,3591,,,,
,3696,,,,
,2547,,,,
,2930,,,,
,3861,,,,
,4958,,,,
,4087,,,,
,2152,,,,
,1574,,,,
,4180,,,,
,2910,,,,
,2012,,,,
,4604,,,,
,1669,,,,
,1268,,,,
,4233,,,,
,2283,,,,
,1923,,,,
,2125,,,,
,2529,,,,
,2758,,,,
,2594,,,,
,1246,,,,
,4711,,,,
,4866,,,,
,4908,,,,
,2560,,,,
,3178,,,,
,3400,,,,
,3243,,,,
,4864,,,,
,2939,,,,
,1929,,,,
,4737,,,,
,4453,,,,
,4069,,,,
,3692,,,,
,1226,,,,
,3748,,,,
,4547,,,,
,4548,,,,
,1264,,,,
,2395,,,,
,4557,,,,
,2457,,,,
,1645,,,,
,3258,,,,
,4643,,,,
,4448,,,,
,2418,,,,
,2473,,,,
,3990,,,,
,2387,,,,
,2899,,,,
,3504,,,,
,3772,,,,
,4799,,,,
,2249,,,,
,1981,,,,
,2154,,,,
,1587,,,,
,1475,,,,
,2821,,,,
,1985,,,,
,4348,,,,
,3203,,,,
,4831,,,,
,2241,,,,
,1189,,,,
,2440,,,,
,1980,,,,
,2698,,,,
,2715,,,,
,3593,,,,
,1040,,,,
,3354,,,,
,1942,,,,
,1337,,,,
,2337,,,,
,2098,,,,
,4000,,,,
,3326,,,,
,4247,,,,
,1895,,,,
,4733,,,,
,3320,,,,
,3884,,,,
,3667,,,,
,2674,,,,
,3909,,,,
,4854,,,,
,4930,,,,
,1930,,,,
,1288,,,,
,1723,,,,
,3940,,,,
,3319,,,,
,2953,,,,
,2089,,,,
,1482,,,,
,1935,,,,
,3295,,,,
,1155,,,,
,2070,,,,
,2958,,,,
,3501,,,,
,3248,,,,
,2683,,,,
,1123,,,,
,3048,,,,
,1967,,,,
,4830,,,,
,1854,,,,
,1639,,,,
,3238,,,,
,2602,,,,
,3563,,,,
,1441,,,,
,2944,,,,
,2838,,,,
,2829,,,,
,3190,,,,
,4262,,,,
,1532,,,,
,3274,,,,
,2336,,,,
,4700,,,,
,1948,,,,
,4373,,,,
,4725,,,,
,3019,,,,
,1459,,,,
,4472,,,,
,1550,,,,
,1392,,,,
,4938,,,,
,2787,,,,
,1844,,,,
,4278,,,,
,3257,,,,
,2138,,,,
,4808,,,,
,1645,,,,
,4322,,,,
,3266,,,,
,3454,,,,
,2466,,,,
,4674,,,,
,2377,,,,
,3935,,,,
,3605,,,,
,3597,,,,
,1141,,,,
,3659,,,,
,1500,,,,
,1839,,,,
,3749,,,,
,4618,,,,
,2682,,,,
,2565,,,,
,3046,,,,
,4917,,,,
,2530,,,,
,1595,,,,
,2904,,,,
,1280,,,,
,1423,,,,
,3903,,,,
,1269,,,,
,1153,,,,
,3661,,,,
,2750,,,,
,1661,,,,
,2967,,,,
,1082,,,,
,4693,,,,
,3994,,,,
,3946,,,,
,2449,,,,
,2298,,,,
,4784,,,,
,3331,,,,
,1979,,,,
,3220,,,,
,4398,,,,
,4789,,,,
,4134,,,,
,4144,,,,
,3810,,,,
,2659,,,,
,2398,,,,
,1632,,,,
,2531,,,,
,1786,,,,
,3990,,,,
,4059,,,,
,1397,,,,
,2143,,,,
,1933,,,,
,2460,,,,
,2852,,,,
,3723,,,,
,3983,,,,
,3512,,,,
,1285,,,,
,1264,,,,
,3367,,,,
,3720,,,,
,4447,,,,
,3867,,,,
,3136,,,,
,2677,,,,
,2226,,,,
,1820,,,,
,2762,,,,
,4048,,,,
,3381,,,,
,3269,,,,
,1040,,,,
,2731,,,,
,1067,,,,
,1987,,,,
,2799,,,,
,3561,,,,
,4944,,,,
,4708,,,,
,4693,,,,
,2621,,,,
,2655,,,,
,4198,,,,
,2278,,,,
,1694,,,,
,4087,,,,
,3524,,,,
,2085,,,,
,3928,,,,
,3479,,,,
,2693,,,,
,3315,,,,
,2058,,,,
,1778,,,,
,4647,,,,
,1493,,,,
,2585,,,,
,2492,,,,
,2790,,,,
,1660,,,,
,2348,,,,
,2327,,,,
,2299,,,,
,4940,,,,
,2986,,,,
,4755,,,,
,4060,,,,
,3044,,,,
,4272,,,,
,4516,,,,
,2928,,,,
,2347,,,,
,2058,,,,
,1976,,,,
,1481,,,,
,1727,,,,
,3527,,,,
,4136,,,,
,2031,,,,
,4372,,,,
,1342,,,,
,4502,,,,
,2447,,,,
,3379,,,,
,3485,,,,
,4659,,,,
,3221,,,,
,3606,,,,
,1526,,,,
,2896,,,,
,1658,,,,
,3073,,,,
,1819,,,,
,3652,,,,
,1405,,,,
,3279,,,,
,3580,,,,
,4890,,,,
,2573,,,,
,2811,,,,
,1504,,,,
,4740,,,,
,1178,,,,
,1131,,,,
,2846,,,,
,2478,,,,
,3395,,,,
,3587,,,,
,1771,,,,
,2429,,,,
,3123,,,,
,1578,,,,
,3901,,,,
,2515,,,,
,1193,,,,
,3007,,,,
,2185,,,,
,3394,,,,
,3998,,,,
,2384,,,,
,2792,,,,
,4655,,,,
,2110,,,,
,4333,,,,
,3261,,,,
,4736,,,,
,4793,,,,
,2936,,,,
,3620,,,,
,1779,,,,
,1261,,,,
,1729,,,,
,1282,,,,
,4719,,,,
,2490,,,,
,4451,,,,
,1361,,,,
,4520,,,,
,1440,,,,
,3140,,,,
,2644,,,,
,3800,,,,
,1866,,,,
,2447,,,,
,1141,,,,
,2314,,,,
,2455,,,,
,3796,,,,
,2875,,,,
,2847,,,,
,2712,,,,
,3700,,,,
,1700,,,,
,1997,,,,
,3096,,,,
,2325,,,,
,1880,,,,
,2213,,,,
,2159,,,,
,1554,,,,
,1403,,,,
,1891,,,,
,3912,,,,
,1601,,,,
,2830,,,,
,1340,,,,
,4828,,,,
,2968,,,,
,1703,,,,
,1317,,,,
,3665,,,,
,2386,,,,
,4893,,,,
,3429,,,,
,3280,,,,
,2800,,,,
,2367,,,,
,2572,,,,
,1816,,,,
,1552,,,,
,4600,,,,
,1855,,,,
,2812,,,,
,3866,,,,
,4642,,,,
,1182,,,,
,4112,,,,
,2574,,,,
,1396,,,,
,2727,,,,
,3826,,,,
,2517,,,,
,4730,,,,
,1906,,,,
,2356,,,,
,3174,,,,
,4629,,,,
,4628,,,,
,1000,,,,
,4239,,,,
,4691,,,,
,1018,,,,
,4403,,,,
,1583,,,,
,1455,,,,
,4004,,,,
,3036,,,,
,2132,,,,
,4339,,,,
,3492,,,,
,4311,,,,
,2952,,,,
,4372,,,,
,3649,,,,
,3150,,,,
,1987,,,,
,4321,,,,
,4524,,,,
,1519,,,,
,4224,,,,
,1858,,,,
,1173,,,,
,2366,,,,
,4741,,,,
,4052,,,,
,3478,,,,
,1726,,,,
,4760,,,,
,2710,,,,
,2875,,,,
,3897,,,,
,2681,,,,
,2347,,,,
,1989,,,,
,4744,,,,
,3686,,,,
,1419,,,,
,1593,,,,
,3532,,,,
,4730,,,,
,2774,,,,
,3459,,,,
,1935,,,,
,2107,,,,
,2136,,,,
,4808,,,,
,1331,,,,
,4449,,,,
,4826,,,,
,3702,,,,
,3088,,,,
,2793,,,,
,1958,,,,
,4868,,,,
,1104,,,,
,1201,,,,
,3497,,,,
,2842,,,,
,2866,,,,
,2996,,,,
,2289,,,,
,1909,,,,
,1209,,,,
,1562,,,,
,4189,,,,
,3760,,,,
,4448,,,,
,4622,,,,
,2563,,,,
,1770,,,,
,4155,,,,
,3501,,,,
,3714,,,,
,1628,,,,
,4585,,,,
,2628,,,,
,2701,,,,
,1386,,,,
,2935,,,,
,4421,,,,
,3343,,,,
,3305,,,,
,2104,,,,
,1267,,,,
,3466,,,,
,3282,,,,
,2856,,,,
,4382,,,,
,4884,,,,
,2998,,,,
,4033,,,,
,2380,,,,
,2236,,,,
,1573,,,,
,1048,,,,
,2150,,,,
,1222,,,,
,3968,,,,
,4350,,,,
,2431,,,,
,2528,,,,
,4365,,,,
,2819,,,,
,3324,,,,
,2461,,,,
,2130,,,,
,2681,,,,
,3467,,,,
,3658,,,,
,4500,,,,
,1374,,,,
,3120,,,,
,3021,,,,
,4705,,,,
,2053,,,,
,4259,,,,
,4435,,,,
,2889,,,,
,2823,,,,
,2474,,,,
,3242,,,,
,2179,,,,
,4243,,,,
,3894,,,,
,2064,,,,
,4134,,,,
,3070,,,,
,1359,,,,
,4146,,,,
,3607,,,,
,3719,,,,
,3041,,,,
,4896,,,,
,2141,,,,
,2635,,,,
,2403,,,,
,2943,,,,
,1678,,,,
,4361,,,,
,3487,,,,
,4739,,,,
,3980,,,,
,1006,,,,
,4267,,,,
,3468,,,,
,2591,,,,
,1832,,,,
,4264,,,,
,3606,,,,
,4219,,,,
,2810,,,,
,4740,,,,
,4273,,,,
,4515,,,,
,1913,,,,
,3011,,,,
,2442,,,,
,2450,,,,
,4054,,,,
,2502,,,,
,4546,,,,
,1125,,,,
,3442,,,,
,1816,,,,
,3928,,,,
,2829,,,,
,1575,,,,
,3372,,,,
,2415,,,,
,1929,,,,
,4759,,,,
,4699,,,,
,2463,,,,
,4275,,,,
,4557,,,,
,1832,,,,
,2054,,,,
,4459,,,,
,2648,,,,
,2900,,,,
,2457,,,,
,3884,,,,
,3973,,,,
,2399,,,,
,4415,,,,
,1442,,,,
,4650,,,,
,3122,,,,
,1556,,,,
,4843,,,,
,4737,,,,
,2178,,,,
,4501,,,,
,3037,,,,
,1362,,,,
,3495,,,,
,2257,,,,
,4634,,,,
,2841,,,,
,3309,,,,
,2850,,,,
,3172,,,,
,1910,,,,
,1244,,,,
,1541,,,,
,3532,,,,
,3169,,,,
,3172,,,,
,2572,,,,
,3217,,,,
,1123,,,,
,4940,,,,
,4106,,,,
,4158,,,,
,3693,,,,
,2731,,,,
,1785,,,,
,3043,,,,
,3248,,,,
,3416,,,,
,1796,,,,
,1076,,,,
,1058,,,,
,3478,,,,
,3685,,,,
,2523,,,,
,2936,,,,
,3156,,,,
,4807,,,,
,4055,,,,
,2301,,,,
,1067,,,,
,4140,,,,
,4236,,,,
,4560,,,,
,3352,,,,
,2932,,,,
,3721,,,,
,1364,,,,
,4925,,,,
,1820,,,,
,2402,,,,
,3390,,,,
,1946,,,,
,3946,,,,
,2577,,,,
,2377,,,,
,2439,,,,
,4180,,,,
,4634,,,,
,1761,,,,
,4568,,,,
,1340,,,,
,3989,,,,
,1382,,,,
,2003,,,,
,2556,,,,
,1299,,,,
,1138,,,,
,1358,,,,
,1835,,,,
,2522,,,,
,4456,,,,
,2627,,,,
,2982,,,,
,2303,,,,
,4708,,,,
,3530,,,,
,1908,,,,
,2134,,,,
,3913,,,,
,3186,,,,
,1995,,,,
,3482,,,,
,3556,,,,
,3320,,,,
,4170,,,,
,4835,,,,
,4921,,,,
,3151,,,,
,2237,,,,
,2784,,,,
,4735,,,,
,3809,,,,
,3834,,,,
,1164,,,,
,1998,,,,
,4924,,,,
,3567,,,,
,2307,,,,
,3564,,,,
,1656,,,,
,3660,,,,
,3211,,,,
,2909,,,,
,4730,,,,
,3046,,,,
,3111,,,,
,4162,,,,
,2140,,,,
,2889,,,,
,1266,,,,
,2845,,,,
,2708,,,,
,4630,,,,
,4211,,,,
,3293,,,,
,4732,,,,
,4829,,,,
,3442,,,,
,2510,,,,
,1475,,,,
,4588,,,,
,1976,,,,
,2207,,,,
,2043,,,,
,2960,,,,
,1557,,,,
,2017,,,,
,4595,,,,
,2605,,,,
,4600,,,,
,1882,,,,
,3194,,,,
,1665,,,,
,4375,,,,
,3667,,,,
,2771,,,,
,3867,,,,
,1863,,,,
,1581,,,,
,4070,,,,
,1694,,,,
,4833,,,,
,2251,,,,
,4173,,,,
,2610,,,,
,4488,,,,
,2239,,,,
,3454,,,,
,1398,,,,
,2946,,,,
,1714,,,,
,1703,,,,
,3808,,,,
,3546,,,,
,4825,,,,
,4536,,,,
,2714,,,,
,2972,,,,
,4021,,,,
,4802,,,,
,1081,,,,
,1603,,,,
,2970,,,,
,2710,,,,
,3046,,,,
,4822,,,,
,3819,,,,
,1902,,,,
,1364,,,,
,1162,,,,
,4119,,,,
,3558,,,,
,4400,,,,
,2863,,,,
,1115,,,,
,3988,,,,
,4920,,,,
,3384,,,,
,1880,,,,
,3784,,,,
,4935,,,,
,1839,,,,
,3194,,,,
,4646,,,,
,4877,,,,
,2346,,,,
,3490,,,,
,3884,,,,
,2036,,,,
,1942,,,,
,4565,,,,
,2724,,,,
,3334,,,,
,3767,,,,
,2137,,,,
,3527,,,,
,1021,,,,
,4420,,,,
,2749,,,,
,1682,,,,
,4906,,,,
,4637,,,,
,3953,,,,
,2833,,,,
,3367,,,,
,1125,,,,
,1276,,,,
,2999,,,,
,2227,,,,
,3241,,,,
,4752,,,,
,4735,,,,
,4618,,,,
,1695,,,,
,2309,,,,
,1056,,,,
,4805,,,,
,4374,,,,
,4234,,,,
,1018,,,,
,4441,,,,
,3311,,,,
,3841,,,,
,1112,,,,
,4559,,,,
,4398,,,,
,1541,,,,
,3694,,,,
,1578,,,,
,2088,,,,
,4363,,,,
,1024,,,,
,2572,,,,
,3048,,,,
,3958,,,,
,2572,,,,
,1140,,,,
,2767,,,,
,1647,,,,
,4972,,,,
,3235,,,,
,4199,,,,
,1200,,,,
,4198,,,,
,1256,,,,
,4747,,,,
,1546,,,,
,3241,,,,
,3750,,,,
,4175,,,,
,4606,,,,
,4336,,,,
,1801,,,,
,1941,,,,
,4455,,,,
,4331,,,,
,1413,,,,
,3014,,,,
,2381,,,,
,2098,,,,
,4426,,,,
,4655,,,,
,4842,,,,
,1909,,,,
,1187,,,,
,4756,,,,
,3015,,,,
,2313,,,,
,3092,,,,
,4644,,,,
,3130,,,,
,2146,,,,
,1357,,,,
,2551,,,,
,2089,,,,
,3983,,,,
,2680,,,,
,3422,,,,
,1161,,,,
,4817,,,,
,4451,,,,
,4727,,,,
,4429,,,,
,4259,,,,
,3369,,,,
,1449,,,,
,2497,,,,
,2036,,,,
,3231,,,,
,3158,,,,
,2950,,,,
,3555,,,,
,2313,,,,
,3342,,,,
,4522,,,,
,3951,,,,
,2238,,,,
,1973,,,,
,1631,,,,
,4965,,,,
,2590,,,,
,2050,,,,
,4701,,,,
,3780,,,,
,4302,,,,
,2588,,,,
,4878,,,,
,3368,,,,
,3960,,,,
,4304,,,,
,2693,,,,
,1436,,,,
,3828,,,,
,2556,,,,
,4474,,,,
,2076,,,,
,4858,,,,
,4384,,,,
,2304,,,,
,3773,,,,
,3078,,,,
,3384,,,,
,1182,,,,
,4094,,,,
,3591,,,,
,2469,,,,
,4145,,,,
,4081,,,,
,4555,,,,
,2479,,,,
,2589,,,,
,2587,,,,
,1659,,,,
,1159,,,,
,4953,,,,
,4085,,,,
,4249,,,,
,3459,,,,
,4949,,,,
,2011,,,,
,1052,,,,
,3455,,,,
,3894,,,,
,2045,,,,
,2053,,,,
,3750,,,,
,3307,,,,
,2228,,,,
,4130,,,,
,2494,,,,
,3823,,,,
,2489,,,,
,2035,,,,
,4702,,,,
,2950,,,,
,4361,,,,
,1849,,,,
,4831,,,,
,1353,,,,
,4710,,,,
,2098,,,,
,3920,,,,
,2739,,,,
,4632,,,,
,4662,,,,
,2464,,,,
,1990,,,,
,2264,,,,
,4065,,,,
,2884,,,,
,4225,,,,
,2809,,,,
,4167,,,,
,4797,,,,
,3341,,,,
,3256,,,,
,4414,,,,
,2111,,,,
,1817,,,,
,2799,,,,
,2960,,,,
,3437,,,,
,3372,,,,
,3987,,,,
,1888,,,,
,2855,,,,
,2180,,,,
,1667,,,,
,4722,,,,
,1632,,,,
,3624,,,,
,2642,,,,
,4730,,,,
,1136,,,,
,2946,,,,
,2697,,,,
,1427,,,,
,2475,,,,
,3659,,,,
,4921,,,,
,3958,,,,
,1818,,,,
,3188,,,,
,2106,,,,
,3224,,,,
,1197,,,,
,3671,,,,
,4639,,,,
,2995,,,,
,3738,,,,
,4492,,,,
,3448,,,,
,4769,,,,
,1470,,,,
,3265,,,,
,2948,,,,
,1928,,,,
,4899,,,,
,3010,,,,
,4800,,,,
,3679,,,,
,3998,,,,
,1905,,,,
,3222,,,,
,1022,,,,
,4796,,,,
,4988,,,,
,1234,,,,
,4084,,,,
,2124,,,,
,1928,,,,
,4607,,,,
,4947,,,,
,1522,,,,
,2808,,,,
,4523,,,,
,1430,,,,
,1792,,,,
,2629,,,,
,2736,,,,
,1532,,,,
,4923,,,,
,4026,,,,
,2746,,,,
,2675,,,,
,2316,,,,
,3857,,,,
,1912,,,,
,2124,,,,
,2525,,,,
,2327,,,,
,3918,,,,
,3587,,,,
,2023,,,,
,2576,,,,
,2378,,,,
,4374,,,,
,2519,,,,
,2681,,,,
,4839,,,,
,2997,,,,
,1226,,,,
,2259,,,,
,1872,,,,
,1891,,,,
,2478,,,,
,2036,,,,
,3257,,,,
,3788,,,,
,1396,,,,
,2123,,,,
,3078,,,,
,3945,,,,
,4599,,,,
,1648,,,,
,1328,,,,
,4237,,,,
,2482,,,,
,4893,,,,
,1951,,,,
,3005,,,,
,3016,,,,
,4171,,,,
,3668,,,,
,2878,,,,
,2196,,,,
,2772,,,,
,1161,,,,
,4976,,,,
,2751,,,,
,1775,,,,
,4334,,,,
,2827,,,,
,3321,,,,
,4074,,,,
,2051,,,,
,3373,,,,
,1939,,,,
,4220,,,,
,1539,,,,
,3535,,,,
,1821,,,,
,2461,,,,
,2088,,,,
,1355,,,,
,4604,,,,
,4323,,,,
,1234,,,,
,3274,,,,
,2548,,,,
,4384,,,,
,3096,,,,
,1117,,,,
,3101,,,,
,2673,,,,
,3612,,,,
,2067,,,,
,4886,,,,
,3100,,,,
,4657,,,,
,1557,,,,
,4596,,,,
,4748,,,,
,4173,,,,
