Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,demand_lag_1,demand_lag_7,demand_lag_30,rolling_demand_7,rolling_demand_30,volatility_7,volatility_30
2022-04-14,P0002,50,75.25,3762.5,S003,4506,06-02-2022,S003,62.52392156862745,31.05,50.0,35.0,15.0,50.0,141.2,0.0,118.60755340254656
2022-04-15,P0002,50,75.25,3762.5,S003,4146,07-02-2022,S003,62.52392156862745,30.66,50.0,50.0,15.0,50.0,142.36666666666667,0.0,117.49027350302701
2022-04-16,P0002,50,75.25,3762.5,S003,4301,08-02-2022,S003,62.52392156862745,37.46,50.0,50.0,15.0,50.0,143.53333333333333,0.0,116.35016510319284
2022-04-17,P0002,50,75.25,3762.5,S003,4637,09-02-2022,S003,62.52392156862745,35.4,50.0,50.0,15.0,50.0,144.7,0.0,115.18655034035157
2022-04-18,P0002,83,54.02,4483.66,S004,1646,31-01-2022,S004,62.52392156862745,30.1,50.0,50.0,134.0,54.714285714285715,143.0,12.472827609306288,115.72500102427725
2022-04-19,P0002,83,54.02,4483.66,S004,2863,01-02-2022,S004,62.52392156862745,36.87,83.0,50.0,134.0,59.42857142857143,141.3,16.102351203652134,116.23524007151515
2022-04-20,P0002,83,54.02,4483.66,S004,1683,02-02-2022,S004,62.52392156862745,43.58,83.0,50.0,298.0,64.14285714285714,134.13333333333333,17.63924196622118,112.8183567031332
2022-04-21,P0002,83,54.02,4483.66,S004,2787,03-02-2022,S004,62.52392156862745,37.08,83.0,50.0,298.0,68.85714285714286,126.96666666666667,17.63924196622114,108.80748051532098
2022-04-22,P0002,83,54.02,4483.66,S004,1546,04-02-2022,S004,62.52392156862745,37.19,83.0,50.0,298.0,73.57142857142857,119.8,16.102351203651985,104.13399855557459
2022-04-23,P0002,211,56.35,11889.85,S005,3779,09-02-2022,S005,62.52392156862745,39.47,83.0,50.0,298.0,96.57142857142857,116.9,51.93539943319725,100.13485734334677
2022-04-24,P0002,178,78.44,13962.32,S005,4499,31-01-2022,S005,62.52392156862745,36.7,211.0,50.0,298.0,114.85714285714286,112.9,55.23413368388743,94.91170125165154
2022-04-25,P0002,163,19.78,3224.14,S001,1876,10-02-2022,S001,62.52392156862745,35.17,178.0,83.0,23.0,126.28571428571429,117.56666666666666,55.81730402457153,93.77400688792224
2022-04-26,P0002,178,78.44,13962.32,S005,4184,02-02-2022,S005,62.52392156862745,31.35,163.0,83.0,298.0,139.85714285714286,113.56666666666666,55.083054174064024,88.20613917696285
2022-04-27,P0002,35,92.42,3234.7,S005,3816,06-02-2022,S005,62.52392156862745,29.85,178.0,83.0,298.0,133.0,104.8,65.368187981617,82.10187111984294
2022-04-28,P0002,35,92.42,3234.7,S005,1773,05-02-2022,S005,62.52392156862745,43.39,35.0,83.0,298.0,126.14285714285714,96.03333333333333,73.49927113341246,74.44529735886991
2022-04-29,P0002,35,92.42,3234.7,S005,1180,04-02-2022,S005,62.52392156862745,38.06,35.0,83.0,298.0,119.28571428571429,87.26666666666667,80.13470801451423,64.68754254815626
2022-04-30,P0002,35,92.42,3234.7,S005,3863,03-02-2022,S005,62.52392156862745,38.08,35.0,211.0,134.0,94.14285714285714,83.96666666666667,73.93336768430673,64.7464462256467
2022-05-01,P0002,35,92.42,3234.7,S005,4184,02-02-2022,S005,62.52392156862745,31.35,35.0,178.0,134.0,73.71428571428571,80.66666666666667,66.25887182285958,64.63122621689018
2022-05-02,P0002,35,92.42,3234.7,S005,4840,01-02-2022,S005,62.52392156862745,27.14,35.0,163.0,134.0,55.42857142857143,77.36666666666666,54.04891964031993,64.34094708087805
2022-05-03,P0002,35,92.42,3234.7,S005,4499,31-01-2022,S005,62.52392156862745,36.7,35.0,178.0,15.0,35.0,78.03333333333333,0.0,63.77356675058983
2022-05-04,P0002,35,92.42,3234.7,S005,4602,08-02-2022,S005,62.52392156862745,37.61,35.0,35.0,298.0,35.0,69.26666666666667,0.0,48.81558070473208
2022-05-05,P0002,124,37.38,4635.12,S001,4507,31-01-2022,S001,62.52392156862745,42.84,35.0,35.0,83.0,47.714285714285715,70.63333333333334,33.63883809782197,49.77777050834629
2022-05-06,P0002,178,78.44,13962.32,S005,3779,09-02-2022,S005,62.52392156862745,39.47,124.0,35.0,35.0,68.14285714285714,75.4,58.70953520348774,52.99095563688512
2022-05-07,P0002,178,78.44,13962.32,S005,4602,08-02-2022,S005,62.52392156862745,37.61,178.0,35.0,35.0,88.57142857142857,80.16666666666667,69.19744008477299,55.59898494070521
2022-05-08,P0002,178,78.44,13962.32,S005,1728,07-02-2022,S005,62.52392156862745,35.19,178.0,35.0,50.0,109.0,84.43333333333334,71.80529228406515,58.061016260442656
2022-05-09,P0002,178,78.44,13962.32,S005,3816,06-02-2022,S005,62.52392156862745,29.85,178.0,35.0,50.0,129.42857142857142,88.7,67.45333483937172,60.110329595984716
2022-05-10,P0002,178,78.44,13962.32,S005,1773,05-02-2022,S005,62.52392156862745,43.39,178.0,35.0,50.0,149.85714285714286,92.96666666666667,54.499017029143445,61.78800426672118
2022-05-11,P0002,178,78.44,13962.32,S005,1180,04-02-2022,S005,62.52392156862745,38.06,178.0,35.0,50.0,170.28571428571428,97.23333333333333,20.410081542498318,63.12367900063098
2022-05-12,P0002,178,78.44,13962.32,S005,3863,03-02-2022,S005,62.52392156862745,38.08,178.0,124.0,50.0,178.0,101.5,0.0,64.13872357686077
2022-05-13,P0002,124,37.38,4635.12,S001,3777,01-02-2022,S001,62.52392156862745,36.95,178.0,178.0,50.0,170.28571428571428,103.96666666666667,20.410081542498318,63.50969696979661
2022-05-14,P0002,45,59.38,2672.1,S004,1089,09-02-2022,S004,62.52392156862745,36.32,124.0,178.0,50.0,151.28571428571428,103.8,51.00560193323316,63.66258035872426
2022-05-15,P0002,9,96.33,866.97,S001,3777,01-02-2022,S001,62.52392156862745,36.95,45.0,178.0,50.0,127.14285714285714,102.43333333333334,71.95004881033468,65.2769607839963
2022-05-16,P0002,45,59.38,2672.1,S004,3143,07-02-2022,S004,62.52392156862745,30.86,9.0,178.0,50.0,108.14285714285714,102.26666666666667,73.81830976893797,65.42167379621863
2022-05-17,P0002,29,96.63,2802.27,S002,2209,08-02-2022,S002,62.52392156862745,25.1,45.0,178.0,50.0,86.85714285714286,101.56666666666666,71.7714626933497,66.10894004613125
2022-05-18,P0002,9,96.33,866.97,S001,4507,31-01-2022,S001,62.52392156862745,42.84,29.0,178.0,83.0,62.714285714285715,99.1,64.0070680620883,68.17389023918773
2022-05-19,P0002,9,96.33,866.97,S001,1563,02-02-2022,S001,62.52392156862745,26.59,9.0,178.0,83.0,38.57142857142857,96.63333333333334,41.019739731245195,70.08835966777599
2022-05-20,P0002,9,96.33,866.97,S001,3777,03-02-2022,S001,62.52392156862745,34.98,9.0,124.0,83.0,22.142857142857142,94.16666666666667,17.237832147428268,71.86437577650774
2022-05-21,P0002,9,96.33,866.97,S001,2496,04-02-2022,S001,62.52392156862745,41.94,9.0,45.0,83.0,17.0,91.7,14.4222051018579,73.51197415950392
2022-05-22,P0002,9,96.33,866.97,S001,2346,05-02-2022,S001,62.52392156862745,35.07,9.0,9.0,83.0,17.0,89.23333333333333,14.4222051018579,75.03961405924811
2022-05-23,P0002,71,90.36,6415.56,S002,4380,31-01-2022,S002,62.52392156862745,27.63,9.0,45.0,211.0,20.714285714285715,84.56666666666666,23.39312068190454,71.47446292610178
2022-05-24,P0002,29,96.63,2802.27,S002,1079,09-02-2022,S002,62.52392156862745,34.15,71.0,29.0,178.0,20.714285714285715,79.6,23.39312068190454,69.91798150641235
2022-05-25,P0002,71,90.36,6415.56,S002,1337,01-02-2022,S002,62.52392156862745,41.82,29.0,9.0,163.0,29.571428571428573,76.53333333333333,29.228166454394056,68.12854651740851
2022-05-26,P0002,71,90.36,6415.56,S002,4582,03-02-2022,S002,62.52392156862745,38.41,71.0,9.0,178.0,38.42857142857143,72.96666666666667,31.277559276352797,65.378728657871
2022-05-27,P0002,71,90.36,6415.56,S002,4987,04-02-2022,S002,62.52392156862745,39.82,71.0,9.0,35.0,47.285714285714285,74.16666666666667,30.318939546727893,64.98704557028275
2022-05-28,P0002,71,90.36,6415.56,S002,2500,05-02-2022,S002,62.52392156862745,32.15,71.0,9.0,35.0,56.142857142857146,75.36666666666666,26.021968740717895,64.56992111381011
2022-05-29,P0002,71,90.36,6415.56,S002,2119,06-02-2022,S002,62.52392156862745,28.94,71.0,9.0,35.0,65.0,76.56666666666666,15.874507866388765,64.12685882676999
2022-05-30,P0002,71,90.36,6415.56,S002,1753,07-02-2022,S002,62.52392156862745,28.41,71.0,71.0,35.0,65.0,77.76666666666667,15.874507866388765,63.65731712056745
2022-05-31,P0002,71,90.36,6415.56,S002,2209,08-02-2022,S002,62.52392156862745,25.1,71.0,29.0,35.0,71.0,78.96666666666667,0.0,63.16070544764096
2022-06-01,P0002,71,90.36,6415.56,S002,1079,09-02-2022,S002,62.52392156862745,34.15,71.0,71.0,35.0,71.0,80.16666666666667,0.0,62.63637993972838
2022-06-02,P0002,71,90.36,6415.56,S002,3625,02-02-2022,S002,62.52392156862745,35.67,71.0,71.0,35.0,71.0,81.36666666666666,0.0,62.08363843171182
2022-06-03,P0002,2,87.5,175.0,S003,3558,31-01-2022,S003,62.52392156862745,34.3,71.0,71.0,35.0,61.142857142857146,80.26666666666667,26.07954863763745,63.215522609961546
2022-06-04,P0002,2,87.5,175.0,S003,3027,01-02-2022,S003,62.52392156862745,29.73,2.0,71.0,124.0,51.285714285714285,76.2,33.66855251672505,64.22127695548483
2022-06-05,P0002,2,87.5,175.0,S003,3237,02-02-2022,S003,62.52392156862745,42.9,2.0,71.0,178.0,41.42857142857143,70.33333333333333,36.88205138391521,62.61999974302199
2022-06-06,P0002,91,88.22,8028.02,S001,3777,01-02-2022,S001,62.52392156862745,36.95,2.0,71.0,178.0,44.285714285714285,67.43333333333334,40.181730034575104,59.39330238180122
2022-06-07,P0002,91,88.22,8028.02,S001,1563,02-02-2022,S001,62.52392156862745,26.59,91.0,71.0,178.0,47.142857142857146,64.53333333333333,43.009412037478135,55.82530221876164
2022-06-08,P0002,91,88.22,8028.02,S001,3777,03-02-2022,S001,62.52392156862745,34.98,91.0,71.0,178.0,50.0,61.63333333333333,45.45327270945454,51.845581950789914
2022-06-09,P0002,91,88.22,8028.02,S001,2496,04-02-2022,S001,62.52392156862745,41.94,91.0,71.0,178.0,52.857142857142854,58.733333333333334,47.572501060411994,47.35044210792621
2022-06-10,P0002,91,88.22,8028.02,S001,2346,05-02-2022,S001,62.52392156862745,35.07,91.0,2.0,178.0,65.57142857142857,55.833333333333336,43.427553246210174,42.175400031488394
2022-06-11,P0002,91,88.22,8028.02,S001,2810,06-02-2022,S001,62.52392156862745,30.24,91.0,2.0,178.0,78.28571428571429,52.93333333333333,33.638838097821726,36.028660366659075
2022-06-12,P0002,91,88.22,8028.02,S001,1956,07-02-2022,S001,62.52392156862745,25.98,91.0,2.0,124.0,91.0,51.833333333333336,0.0,34.24363352189115
2022-06-13,P0002,91,88.22,8028.02,S001,4577,08-02-2022,S001,62.52392156862745,27.87,91.0,91.0,45.0,91.0,53.36666666666667,0.0,34.94970113170327
2022-06-14,P0002,91,88.22,8028.02,S001,3395,09-02-2022,S001,62.52392156862745,25.51,91.0,91.0,9.0,91.0,56.1,0.0,34.564632112947876
2022-06-15,P0002,91,88.22,8028.02,S001,1876,10-02-2022,S001,62.52392156862745,35.17,91.0,91.0,45.0,91.0,57.63333333333333,0.0,35.07183105190422
2022-06-16,P0002,2,87.5,175.0,S003,4637,09-02-2022,S003,62.52392156862745,35.4,91.0,91.0,29.0,78.28571428571429,56.733333333333334,33.638838097821726,36.16145150173902
2022-06-17,P0002,2,87.5,175.0,S003,4301,08-02-2022,S003,62.52392156862745,37.46,2.0,91.0,9.0,65.57142857142857,56.5,43.427553246210174,36.50106280927825
2022-06-18,P0002,2,87.5,175.0,S003,4146,07-02-2022,S003,62.52392156862745,30.66,2.0,91.0,9.0,52.857142857142854,56.266666666666666,47.572501060411994,36.8360143612602
2022-06-19,P0002,2,87.5,175.0,S003,4506,06-02-2022,S003,62.52392156862745,31.05,2.0,91.0,9.0,40.142857142857146,56.03333333333333,47.57250106041205,37.166432141932845
2022-06-20,P0002,2,87.5,175.0,S003,3701,05-02-2022,S003,62.52392156862745,36.38,2.0,91.0,9.0,27.428571428571427,55.8,43.427553246210344,37.492436018758085
2022-06-21,P0002,2,87.5,175.0,S003,4436,04-02-2022,S003,62.52392156862745,43.52,2.0,91.0,9.0,14.714285714285714,55.56666666666667,33.638838097822095,37.81414015156603
2022-06-22,P0002,2,87.5,175.0,S003,4219,03-02-2022,S003,62.52392156862745,33.89,2.0,91.0,71.0,2.0,53.266666666666666,0.0,38.92515659688388
2022-06-23,P0002,9,96.33,866.97,S001,2810,06-02-2022,S001,62.52392156862745,30.24,2.0,2.0,29.0,3.0,52.6,2.645751311076575,39.52179669237068
2022-06-24,P0002,9,96.33,866.97,S001,1956,07-02-2022,S001,62.52392156862745,25.98,9.0,2.0,71.0,4.0,50.53333333333333,3.4156502553290906,40.14261930987375
2022-06-25,P0002,9,96.33,866.97,S001,4577,08-02-2022,S001,62.52392156862745,27.87,9.0,2.0,71.0,5.0,48.46666666666667,3.7416573867823084,40.64542501577048
2022-06-26,P0002,9,96.33,866.97,S001,3395,09-02-2022,S001,62.52392156862745,25.51,9.0,2.0,71.0,6.0,46.4,3.7416573867822547,41.03455230362088
2022-06-27,P0002,230,47.32,10883.6,S001,1876,10-02-2022,S001,62.52392156862745,35.17,9.0,2.0,71.0,38.57142857142857,51.7,84.47653943128687,52.87992253111316
2022-06-28,P0002,23,48.84,1123.32,S002,1079,09-02-2022,S002,62.52392156862745,34.15,230.0,2.0,71.0,41.57142857142857,50.1,83.32638066234344,53.00185422911273
2022-06-29,P0002,23,48.84,1123.32,S002,2209,08-02-2022,S002,62.52392156862745,25.1,23.0,2.0,71.0,44.57142857142857,48.5,82.03222363367802,53.073631351430656
2022-06-30,P0002,23,48.84,1123.32,S002,1753,07-02-2022,S002,62.52392156862745,28.41,23.0,9.0,71.0,46.57142857142857,46.9,81.18673361015186,53.095457302926334
2022-07-01,P0002,29,96.63,2802.27,S002,1753,07-02-2022,S002,62.52392156862745,28.41,23.0,9.0,71.0,49.42857142857143,45.5,79.9872013571698,52.99170397010412
2022-07-02,P0002,29,96.63,2802.27,S002,2119,06-02-2022,S002,62.52392156862745,28.94,29.0,9.0,71.0,52.285714285714285,44.1,78.64840385266236,52.849395651129555
2022-07-03,P0002,29,96.63,2802.27,S002,2500,05-02-2022,S002,62.52392156862745,32.15,29.0,9.0,2.0,55.142857142857146,45.0,77.16309258410332,52.33512699173812
2022-07-04,P0002,29,96.63,2802.27,S002,4987,04-02-2022,S002,62.52392156862745,39.82,29.0,230.0,2.0,26.428571428571427,45.9,3.2071349029579497,51.7995806133999
2022-07-05,P0002,29,96.63,2802.27,S002,4582,03-02-2022,S002,62.52392156862745,38.41,29.0,23.0,2.0,27.285714285714285,46.8,2.9277002188552395,51.24208938107333
2022-07-06,P0002,29,96.63,2802.27,S002,3625,02-02-2022,S002,62.52392156862745,35.67,29.0,23.0,91.0,28.142857142857142,44.733333333333334,2.2677868380677277,50.64476235528177
2022-07-07,P0002,29,96.63,2802.27,S002,1337,01-02-2022,S002,62.52392156862745,41.82,29.0,23.0,91.0,29.0,42.666666666666664,0.0,49.9519309166205
2022-07-08,P0002,29,96.63,2802.27,S002,4380,31-01-2022,S002,62.52392156862745,27.63,29.0,29.0,91.0,29.0,40.6,0.0,49.15955724948602
2022-07-09,P0002,23,48.84,1123.32,S002,2119,06-02-2022,S002,62.52392156862745,28.94,29.0,29.0,91.0,28.142857142857142,38.333333333333336,2.2677868380677277,48.31600957870147
2022-07-10,P0002,23,48.84,1123.32,S002,2500,05-02-2022,S002,62.52392156862745,32.15,23.0,29.0,91.0,27.285714285714285,36.06666666666667,2.9277002188552395,47.34534411317947
2022-07-11,P0002,23,48.84,1123.32,S002,4987,04-02-2022,S002,62.52392156862745,39.82,23.0,29.0,91.0,26.428571428571427,33.8,3.2071349029579497,46.23955613675496
2022-07-12,P0002,23,48.84,1123.32,S002,4582,03-02-2022,S002,62.52392156862745,38.41,23.0,29.0,91.0,25.571428571428573,31.533333333333335,3.207134902958007,44.9886831235965
2022-07-13,P0002,23,48.84,1123.32,S002,3625,02-02-2022,S002,62.52392156862745,35.67,23.0,29.0,91.0,24.714285714285715,29.266666666666666,2.927700218855427,43.5802338406894
2022-07-14,P0002,230,47.32,10883.6,S001,3395,09-02-2022,S001,62.52392156862745,25.51,23.0,29.0,91.0,53.42857142857143,33.9,77.89278345447516,55.99159419671519
2022-07-15,P0002,91,88.22,8028.02,S001,4507,31-01-2022,S001,62.52392156862745,42.84,230.0,29.0,91.0,62.285714285714285,33.9,78.1765401419855,55.99159419671519
2022-07-16,P0002,230,47.32,10883.6,S001,4577,08-02-2022,S001,62.52392156862745,27.87,91.0,23.0,2.0,91.85714285714286,41.5,97.58146779559573,66.07767112035376
2022-07-17,P0002,230,47.32,10883.6,S001,2810,06-02-2022,S001,62.52392156862745,30.24,230.0,23.0,2.0,121.42857142857143,49.1,104.36611382189975,74.01320944543461
2022-07-18,P0002,9,96.33,866.97,S001,1876,10-02-2022,S001,62.52392156862745,35.17,230.0,23.0,2.0,119.42857142857143,49.333333333333336,106.67529726988843,73.87049867648533
2022-07-19,P0002,60,52.33,3139.8,S002,1079,09-02-2022,S002,62.52392156862745,34.15,9.0,23.0,2.0,124.71428571428571,51.266666666666666,101.91125924992184,73.34610129183842
2022-07-20,P0002,60,52.33,3139.8,S002,2209,08-02-2022,S002,62.52392156862745,25.1,60.0,23.0,2.0,130.0,53.2,96.57639463140056,72.76480771210275
2022-07-21,P0002,60,52.33,3139.8,S002,1753,07-02-2022,S002,62.52392156862745,28.41,60.0,230.0,2.0,105.71428571428571,55.13333333333333,88.25477189310949,72.12524228529581
2022-07-22,P0002,60,52.33,3139.8,S002,2119,06-02-2022,S002,62.52392156862745,28.94,60.0,91.0,2.0,101.28571428571429,57.06666666666667,89.87901921604467,71.42583968503712
2022-07-23,P0002,60,52.33,3139.8,S002,2500,05-02-2022,S002,62.52392156862745,32.15,60.0,230.0,9.0,77.0,58.766666666666666,70.09279563550054,70.84693716560446
2022-07-24,P0002,60,52.33,3139.8,S002,4987,04-02-2022,S002,62.52392156862745,39.82,60.0,230.0,9.0,52.714285714285715,60.46666666666667,19.27618812347197,70.2207029759512
2022-07-25,P0002,60,52.33,3139.8,S002,4582,03-02-2022,S002,62.52392156862745,38.41,60.0,9.0,9.0,60.0,62.166666666666664,0.0,69.54585851638895
2022-07-26,P0002,60,52.33,3139.8,S002,3625,02-02-2022,S002,62.52392156862745,35.67,60.0,60.0,9.0,60.0,63.86666666666667,0.0,68.82097381453991
2022-07-27,P0002,60,52.33,3139.8,S002,1337,01-02-2022,S002,62.52392156862745,41.82,60.0,60.0,230.0,60.0,58.2,0.0,61.25267059624742
2022-07-28,P0002,60,52.33,3139.8,S002,4380,31-01-2022,S002,62.52392156862745,27.63,60.0,60.0,23.0,60.0,59.43333333333333,0.0,60.89090489433175
2022-07-29,P0002,230,47.32,10883.6,S001,4507,31-01-2022,S001,62.52392156862745,42.84,60.0,60.0,23.0,84.28571428571429,66.33333333333333,64.25396041156894,67.94030510287135
2022-07-30,P0002,230,47.32,10883.6,S001,3777,01-02-2022,S001,62.52392156862745,36.95,230.0,60.0,23.0,108.57142857142857,73.23333333333333,82.9515062006255,73.65843039202014
2022-07-31,P0002,230,47.32,10883.6,S001,1563,02-02-2022,S001,62.52392156862745,26.59,230.0,60.0,29.0,132.85714285714286,79.93333333333334,90.86882225022438,78.47992641800002
2022-08-01,P0002,230,47.32,10883.6,S001,3777,03-02-2022,S001,62.52392156862745,34.98,230.0,60.0,29.0,157.14285714285714,86.63333333333334,90.86882225022433,82.46064195277862
2022-08-02,P0002,230,47.32,10883.6,S001,2496,04-02-2022,S001,62.52392156862745,41.94,230.0,60.0,29.0,181.42857142857142,93.33333333333333,82.9515062006253,85.71779412633671
2022-08-03,P0002,230,47.32,10883.6,S001,2346,05-02-2022,S001,62.52392156862745,35.07,230.0,60.0,29.0,205.71428571428572,100.03333333333333,64.2539604115685,88.33146170214083
2022-08-04,P0002,230,47.32,10883.6,S001,1956,07-02-2022,S001,62.52392156862745,25.98,230.0,60.0,29.0,230.0,106.73333333333333,0.0,90.35750196259042
2022-08-05,P0002,30,55.36,1660.8,S003,3558,31-01-2022,S003,62.52392156862745,34.3,230.0,230.0,29.0,201.42857142857142,106.76666666666667,75.59289460184536,90.32801655473587
2022-08-06,P0002,30,55.36,1660.8,S003,3027,01-02-2022,S003,62.52392156862745,29.73,30.0,230.0,29.0,172.85714285714286,106.8,97.59000729485331,90.29850878976444
2022-08-07,P0002,30,55.36,1660.8,S003,3237,02-02-2022,S003,62.52392156862745,42.9,30.0,230.0,29.0,144.28571428571428,106.83333333333333,106.9044967649698,90.26897864575139
2022-08-08,P0002,202,59.97,12113.94,S003,4219,03-02-2022,S003,62.52392156862745,33.89,30.0,230.0,23.0,140.28571428571428,112.8,103.6367281834555,90.45227356514286
2022-08-09,P0002,202,59.97,12113.94,S003,3237,02-02-2022,S003,62.52392156862745,42.9,202.0,230.0,23.0,136.28571428571428,118.76666666666667,100.07616147334043,90.22794250782513
2022-08-10,P0002,202,59.97,12113.94,S003,3027,01-02-2022,S003,62.52392156862745,29.73,202.0,230.0,23.0,132.28571428571428,124.73333333333333,96.1902876000038,89.59292357113358
2022-08-11,P0002,202,59.97,12113.94,S003,3558,31-01-2022,S003,62.52392156862745,34.3,202.0,230.0,23.0,128.28571428571428,130.7,91.93786721787409,88.53838053401589
2022-08-12,P0002,25,83.18,2079.5,S004,1546,04-02-2022,S004,62.52392156862745,37.19,202.0,30.0,23.0,127.57142857142857,130.76666666666668,92.84369866044975,88.45520328678096
2022-08-13,P0002,25,83.18,2079.5,S004,3617,05-02-2022,S004,62.52392156862745,29.0,25.0,30.0,230.0,126.85714285714286,123.93333333333334,93.73442727804377,88.44321510919065
2022-08-14,P0002,25,83.18,2079.5,S004,1550,06-02-2022,S004,62.52392156862745,43.51,25.0,30.0,91.0,126.14285714285714,121.73333333333333,94.61047963699832,90.09609174168673
2022-08-15,P0002,25,83.18,2079.5,S004,3143,07-02-2022,S004,62.52392156862745,30.86,25.0,202.0,230.0,100.85714285714286,114.9,94.61047963699839,89.37266032626027
2022-08-16,P0002,25,83.18,2079.5,S004,2365,08-02-2022,S004,62.52392156862745,33.51,25.0,202.0,230.0,75.57142857142857,108.06666666666666,86.3671564559454,88.09670757217584
2022-08-17,P0002,25,83.18,2079.5,S004,1089,09-02-2022,S004,62.52392156862745,36.32,25.0,202.0,9.0,50.285714285714285,108.6,66.89971172263358,87.5228443085693
2022-08-18,P0002,59,26.25,1548.75,S005,4499,31-01-2022,S005,62.52392156862745,36.7,25.0,202.0,60.0,29.857142857142858,108.56666666666666,12.850792082315893,87.54218030945611
2022-08-19,P0002,59,26.25,1548.75,S005,4840,01-02-2022,S005,62.52392156862745,27.14,59.0,25.0,60.0,34.714285714285715,108.53333333333333,16.590301240126685,87.56149891335812
2022-08-20,P0002,59,26.25,1548.75,S005,4184,02-02-2022,S005,62.52392156862745,31.35,59.0,25.0,60.0,39.57142857142857,108.5,18.173764450046285,87.58080013178761
2022-08-21,P0002,59,26.25,1548.75,S005,3863,03-02-2022,S005,62.52392156862745,38.08,59.0,25.0,60.0,44.42857142857143,108.46666666666667,18.173764450046228,87.6000839762364
2022-08-22,P0002,59,26.25,1548.75,S005,1180,04-02-2022,S005,62.52392156862745,38.06,59.0,25.0,60.0,49.285714285714285,108.43333333333334,16.590301240126504,87.61935045817582
2022-08-23,P0002,59,26.25,1548.75,S005,1773,05-02-2022,S005,62.52392156862745,43.39,59.0,25.0,60.0,54.142857142857146,108.4,12.850792082315502,87.6385995890568
2022-08-24,P0002,59,26.25,1548.75,S005,3816,06-02-2022,S005,62.52392156862745,29.85,59.0,25.0,60.0,59.0,108.36666666666666,0.0,87.6578313803099
2022-08-25,P0002,202,59.97,12113.94,S003,4436,04-02-2022,S003,62.52392156862745,43.52,59.0,59.0,60.0,79.42857142857143,113.1,54.04891964031981,88.78270645523955
2022-08-26,P0002,59,26.25,1548.75,S005,1728,07-02-2022,S005,62.52392156862745,35.19,202.0,59.0,60.0,79.42857142857143,113.06666666666666,54.04891964031981,88.80351551496193
2022-08-27,P0002,202,59.97,12113.94,S003,3701,05-02-2022,S003,62.52392156862745,36.38,59.0,59.0,60.0,99.85714285714286,117.8,69.7768552158203,89.65774001628404
2022-08-28,P0002,202,59.97,12113.94,S003,4146,07-02-2022,S003,62.52392156862745,30.66,202.0,59.0,230.0,120.28571428571429,116.86666666666666,76.43671518695349,88.5888345628014
2022-08-29,P0002,45,59.38,2672.1,S004,1550,06-02-2022,S004,62.52392156862745,43.51,202.0,59.0,230.0,118.28571428571429,110.7,78.46382241881571,86.86420238033851
2022-08-30,P0002,45,59.38,2672.1,S004,3617,05-02-2022,S004,62.52392156862745,29.0,45.0,59.0,230.0,116.28571428571429,104.53333333333333,80.38182689661957,84.64112204023454
2022-08-31,P0002,45,59.38,2672.1,S004,1546,04-02-2022,S004,62.52392156862745,37.19,45.0,59.0,230.0,114.28571428571429,98.36666666666666,82.19836633760701,81.87900380664024
2022-09-01,P0002,45,59.38,2672.1,S004,2787,03-02-2022,S004,62.52392156862745,37.08,45.0,202.0,230.0,91.85714285714286,92.2,75.41535778922102,78.5209833585023
2022-09-02,P0002,45,59.38,2672.1,S004,1683,02-02-2022,S004,62.52392156862745,43.58,45.0,59.0,230.0,89.85714285714286,86.03333333333333,76.60815572646004,74.48651038869417
2022-09-03,P0002,45,59.38,2672.1,S004,2863,01-02-2022,S004,62.52392156862745,36.87,45.0,202.0,230.0,67.42857142857143,79.86666666666666,59.34042226244901,69.6581471994795
2022-09-04,P0002,45,59.38,2672.1,S004,1646,31-01-2022,S004,62.52392156862745,30.1,45.0,202.0,30.0,45.0,80.36666666666666,0.0,69.34097824784276
2022-09-05,P0002,211,56.35,11889.85,S005,4184,02-02-2022,S005,62.52392156862745,31.35,45.0,45.0,30.0,68.71428571428571,86.4,62.74210251953203,72.6050249994613
2022-09-06,P0002,211,56.35,11889.85,S005,4840,01-02-2022,S005,62.52392156862745,27.14,211.0,45.0,30.0,92.42857142857143,92.43333333333334,80.99970605472843,75.22961785293634
2022-09-07,P0002,211,56.35,11889.85,S005,4499,31-01-2022,S005,62.52392156862745,36.7,211.0,45.0,202.0,116.14285714285714,92.73333333333333,88.730732314925,75.69809970435561
2022-09-08,P0002,134,91.27,12230.18,S002,4987,04-02-2022,S002,62.52392156862745,39.82,211.0,45.0,202.0,128.85714285714286,90.46666666666667,83.0309752871955,73.29333287331221
2022-09-09,P0002,25,83.18,2079.5,S004,1646,31-01-2022,S004,62.52392156862745,30.1,134.0,45.0,202.0,126.0,84.56666666666666,86.66217937101136,71.09667208533169
2022-09-10,P0002,25,83.18,2079.5,S004,2863,01-02-2022,S004,62.52392156862745,36.87,25.0,45.0,202.0,123.14285714285714,78.66666666666667,90.0415248120344,68.30475993578371
2022-09-11,P0002,25,83.18,2079.5,S004,1683,02-02-2022,S004,62.52392156862745,43.58,25.0,45.0,25.0,120.28571428571429,78.66666666666667,93.1964131743891,68.30475993578371
2022-09-12,P0002,25,83.18,2079.5,S004,2787,03-02-2022,S004,62.52392156862745,37.08,25.0,211.0,25.0,93.71428571428571,78.66666666666667,89.4626817649206,68.30475993578371
