Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,is_weekend,season,is_festival,price_lag_1,price_lag_7,price_change_pct,discount_pct,sales_lag_1,sales_lag_7,sales_lag_30,rolling_sales_7,rolling_sales_30,demand_volatility,price_pct_change,demand_pct_change,price_elasticity,elasticity_class,inventory_ratio,days_to_stockout,low_stock_flag,overstock_flag,cost_price,profit_per_unit,profit_margin,weekend_price_interaction,season_discount_interaction,inventory_price_interaction
2022-03-20,16,200,50.57,10114.0,4,2384,08-02-2022,S005,52.1358,25.44,20,3,2022,6,1,2,0,77.11,84.12,-0.34418363376993905,-0.34418363376993905,12.0,209.0,88.0,169.85714285714286,153.16666666666666,139.6822925683239,-0.344183633769939,15.666666666666668,-45.518337101230856,High Elastic,11.860696517412935,13.953177257525084,0,0,35.399,15.171,0.3,50.57,-0.0,599.7954228855721
2022-03-20,0,97,41.28,4004.16,4,4458,02-02-2022,S005,54.62,36.43,20,3,2022,6,1,2,0,50.57,61.06,-0.1837057543998418,-0.1837057543998418,200.0,245.0,231.0,148.71428571428572,148.7,137.59810353067408,-0.18370575439984183,-0.515,2.8033961248654466,Low Elastic,45.48979591836735,29.776717557251906,0,1,28.895999999999997,12.384000000000004,0.3000000000000001,41.28,-0.0,1877.8187755102042
2022-03-20,2,64,75.69,4844.16,1,3082,07-02-2022,S002,52.47,22.03,20,3,2022,6,1,2,0,41.28,45.65,0.8335755813953487,0.8335755813953487,97.0,63.0,15.0,148.85714285714286,150.33333333333334,137.49476180498488,0.8335755813953487,-0.3402061855670103,-0.40812878059303076,Medium Elastic,47.41538461538462,20.566253574833173,0,0,52.983,22.707,0.30000000000000004,75.69,0.0,3588.8704615384618
2022-03-20,7,58,14.55,843.9,0,4545,06-02-2022,S001,54.893137254901966,27.96,20,3,2022,6,1,2,0,75.69,50.36,-0.8077685295283393,-0.8077685295283393,64.0,88.0,152.0,144.57142857142858,147.2,140.14974984263225,-0.8077685295283392,-0.09375,0.11606047595682042,Low Elastic,77.03389830508475,31.22178606476938,0,1,10.185,4.365,0.3,14.55,-0.0,1120.8432203389832
2022-03-20,13,286,14.65,4189.9,4,4327,04-02-2022,S005,56.10098039215686,25.61,20,3,2022,6,1,2,0,14.55,50.47,0.0068728522336769515,0.0068728522336769515,58.0,429.0,264.0,124.14285714285714,147.93333333333334,94.89718747400383,0.0068728522336769515,3.931034482758621,571.9655172413813,Low Elastic,15.076655052264808,34.57648401826484,0,1,10.254999999999999,4.395000000000001,0.3000000000000001,14.65,0.0,220.87299651567943
2022-03-20,4,263,84.84,22312.92,0,2130,31-01-2022,S001,58.20862745098039,26.01,20,3,2022,6,1,2,0,14.65,95.44,4.791126279863481,1.0,286.0,152.0,192.0,140.0,150.3,108.61092639938833,4.791126279863481,-0.08041958041958042,-0.01678510974707014,Low Elastic,8.068181818181818,15.106382978723405,0,0,59.388,25.452000000000005,0.30000000000000004,84.84,0.0,684.5045454545455
2022-03-20,19,245,61.06,14959.7,3,4170,03-02-2022,S004,56.9964,27.62,20,3,2022,6,1,2,0,84.84,77.11,-0.2802923149457803,-0.2802923149457803,263.0,12.0,88.0,173.28571428571428,155.53333333333333,98.03352196351716,-0.28029231494578033,-0.0684410646387833,0.24417745685258094,Low Elastic,16.951219512195124,23.926229508196723,0,1,42.742,18.318000000000005,0.30000000000000004,61.06,-0.0,1035.0414634146343
2022-03-20,1,134,91.27,12230.18,1,2119,06-02-2022,S002,62.52392156862745,28.94,20,3,2022,6,1,2,0,61.06,50.57,0.49475925319357994,0.49475925319357994,245.0,200.0,134.0,163.85714285714286,155.53333333333333,98.20968820408117,0.49475925319358005,-0.4530612244897959,-0.9157205682670289,Medium Elastic,15.696296296296296,12.853552859618718,0,0,63.888999999999996,27.381,0.3,91.27,0.0,1432.600962962963
2022-03-20,3,245,82.0,20090.0,3,3888,31-01-2022,S004,59.90313725490196,30.37,20,3,2022,6,1,2,0,91.27,41.28,-0.10156677988386104,-0.10156677988386104,134.0,97.0,40.0,185.0,162.36666666666667,97.34474818910343,-0.10156677988386098,0.8283582089552239,-8.15579867652032,High Elastic,15.804878048780488,20.903225806451612,0,0,57.4,24.6,0.30000000000000004,82.0,-0.0,1296.0
2022-03-20,10,209,84.12,17581.08,2,4465,07-02-2022,S003,57.14274509803922,24.86,20,3,2022,6,1,2,0,82.0,75.69,0.02585365853658542,0.02585365853658542,245.0,64.0,97.0,205.71428571428572,166.1,81.43241427857842,0.02585365853658539,-0.14693877551020407,-5.683480939545624,High Elastic,21.261904761904763,21.59986178299931,0,1,58.884,25.236000000000004,0.30000000000000004,84.12,0.0,1788.5514285714287
2022-03-20,14,47,97.72,4592.84,2,4236,08-02-2022,S003,56.78431372549019,26.21,20,3,2022,6,1,2,0,84.12,14.55,0.16167379933428427,0.16167379933428427,209.0,58.0,85.0,204.14285714285714,164.83333333333334,84.79471007759143,0.16167379933428427,-0.7751196172248804,-4.794342808893895,High Elastic,88.25,20.649025069637883,0,1,68.404,29.316000000000003,0.30000000000000004,97.72,0.0,8623.789999999999
2022-03-20,17,192,41.02,7875.84,4,3737,06-02-2022,S005,57.3886,32.96,20,3,2022,6,1,2,0,97.72,14.65,-0.5802292263610315,-0.5802292263610315,47.0,286.0,66.0,190.71428571428572,169.03333333333333,76.73051171842515,-0.5802292263610315,3.085106382978723,-5.317047543997899,High Elastic,19.362694300518136,19.492548435171386,0,0,28.714,12.306000000000004,0.3000000000000001,41.02,-0.0,794.257720207254
2022-03-20,9,40,69.78,2791.2,0,4009,05-02-2022,S001,58.38823529411765,36.07,20,3,2022,6,1,2,0,41.02,84.84,0.7011214041930764,0.7011214041930764,192.0,263.0,93.0,158.85714285714286,167.26666666666668,87.28388276466731,0.7011214041930764,-0.7916666666666666,-1.1291434863235976,High Elastic,97.78048780487805,25.07864164432529,0,1,48.846,20.934000000000005,0.30000000000000004,69.78,0.0,6823.122439024391
2022-03-20,5,93,97.74,9089.82,2,1470,09-02-2022,S003,57.11627450980392,23.03,20,3,2022,6,1,2,0,69.78,61.06,0.4006878761822871,0.4006878761822871,40.0,245.0,245.0,137.14285714285714,162.2,80.95971955532097,0.4006878761822872,1.3250000000000002,3.3068133047210306,Low Elastic,15.638297872340425,10.641158221303,0,0,68.41799999999999,29.322000000000003,0.30000000000000004,97.74,0.0,1528.4872340425532
2022-03-20,12,85,44.84,3811.4,0,1766,03-02-2022,S001,56.28823529411764,22.94,20,3,2022,6,1,2,0,97.74,91.27,-0.5412318395743809,-0.5412318395743809,93.0,134.0,152.0,130.14285714285714,159.96666666666667,83.35951969517077,-0.5412318395743809,-0.08602150537634412,0.15893652051954396,Low Elastic,20.53488372093023,13.466230936819173,0,0,31.388,13.452000000000002,0.3,44.84,-0.0,920.7841860465116
2022-03-21,15,55,63.07,3468.85,2,4769,05-02-2022,S003,54.23431372549019,28.26,21,3,2022,0,0,2,0,44.84,82.0,0.4065566458519178,0.4065566458519178,85.0,245.0,12.0,103.0,161.4,69.51019109933986,0.40655664585191786,-0.3529411764705882,-0.8681230034526153,Medium Elastic,85.16071428571429,45.85576923076923,0,1,44.149,18.921,0.3,0.0,0.0,5371.08625
2022-03-21,13,286,14.65,4189.9,4,2443,03-02-2022,S005,56.10098039215686,35.51,21,3,2022,0,0,2,0,63.07,84.12,-0.7677184081179642,-0.7677184081179642,55.0,209.0,239.0,114.0,162.96666666666667,91.64787686211503,-0.7677184081179642,4.2,-5.470755885997521,High Elastic,8.512195121951219,21.243478260869566,0,0,10.254999999999999,4.395000000000001,0.3000000000000001,0.0,-0.0,124.70365853658537
2022-03-21,18,55,45.92,2525.6,3,4878,02-02-2022,S004,55.3658,33.81,21,3,2022,0,0,2,0,14.65,97.72,2.1344709897610925,1.0,286.0,47.0,264.0,115.14285714285714,156.0,90.71829762407134,2.134470989761092,-0.8076923076923077,-0.3784039753019606,Medium Elastic,87.10714285714286,42.0,0,1,32.144,13.776000000000003,0.30000000000000004,0.0,0.0,3999.9600000000005
2022-03-21,3,298,41.52,12372.96,1,3391,31-01-2022,S002,59.90313725490196,30.55,21,3,2022,0,0,2,0,45.92,41.02,-0.09581881533101042,-0.09581881533101042,55.0,192.0,55.0,130.28571428571428,164.1,112.0293328935394,-0.09581881533101044,4.418181818181818,-46.1097520661157,High Elastic,11.341137123745819,25.829162132752995,0,0,29.064,12.456000000000003,0.30000000000000004,0.0,-0.0,470.8840133779264
2022-03-21,14,264,85.81,22653.84,4,2445,03-02-2022,S005,56.78431372549019,28.52,21,3,2022,0,0,2,0,41.52,69.78,1.0667148362235066,1.0,298.0,40.0,286.0,162.28571428571428,163.36666666666667,113.91768122305724,1.0667148362235066,-0.11409395973154357,-0.1069582571247164,Low Elastic,9.226415094339623,14.973753280839896,0,0,60.067,25.743000000000002,0.3,0.0,0.0,791.718679245283
2022-03-21,16,200,50.57,10114.0,4,1009,09-02-2022,S005,52.1358,35.2,21,3,2022,0,0,2,0,85.81,97.74,-0.4106747465330381,-0.4106747465330381,264.0,93.0,64.0,177.57142857142858,167.9,110.18901509505845,-0.41067474653303815,-0.24242424242424243,0.5903071578440477,Low Elastic,5.019900497512438,5.650399999999999,0,0,35.399,15.171,0.3,0.0,-0.0,253.856368159204
2022-03-21,2,64,75.69,4844.16,1,4709,06-02-2022,S002,52.47,26.82,21,3,2022,0,0,2,0,50.57,44.84,0.4967371959659877,0.4967371959659877,200.0,85.0,192.0,174.57142857142858,163.63333333333333,113.36939202279875,0.49673719596598764,-0.6799999999999999,-1.3689331210191085,High Elastic,72.44615384615385,26.820992676973148,0,1,52.983,22.707,0.30000000000000004,0.0,0.0,5483.449384615385
2022-03-21,7,154,12.48,1921.92,2,2035,09-02-2022,S003,54.893137254901966,36.78,21,3,2022,0,0,2,0,75.69,63.07,-0.8351169242964724,-0.8351169242964724,64.0,55.0,231.0,188.71428571428572,161.06666666666666,101.52292727214241,-0.8351169242964724,1.40625,-1.6838959420977693,High Elastic,13.129032258064516,10.726656626506024,0,0,8.735999999999999,3.7440000000000015,0.3000000000000001,0.0,-0.0,163.85032258064516
2022-03-21,10,209,84.12,17581.08,2,3141,06-02-2022,S003,57.14274509803922,24.35,21,3,2022,0,0,2,0,12.48,14.65,5.740384615384615,1.0,154.0,286.0,209.0,177.71428571428572,161.06666666666666,93.0424890139163,5.740384615384616,0.3571428571428572,0.062215841110313475,Low Elastic,14.957142857142857,17.575539568345324,0,0,58.884,25.236000000000004,0.30000000000000004,0.0,0.0,1258.1948571428572
2022-03-21,17,192,41.02,7875.84,4,3782,07-02-2022,S005,57.3886,32.69,21,3,2022,0,0,2,0,84.12,45.92,-0.5123632905373277,-0.5123632905373277,209.0,55.0,245.0,197.28571428571428,159.3,75.72475219661032,-0.5123632905373277,-0.08133971291866027,0.1587539826152599,Low Elastic,19.59585492227979,19.07348703170029,0,0,28.714,12.306000000000004,0.3000000000000001,0.0,-0.0,803.8219689119171
2022-03-21,19,245,61.06,14959.7,3,4457,02-02-2022,S004,56.9964,36.41,21,3,2022,0,0,2,0,41.02,41.52,0.48854217454900045,0.48854217454900045,192.0,298.0,63.0,189.71428571428572,165.36666666666667,66.0018037271562,0.4885421745490004,0.27604166666666674,0.5650313955422491,Low Elastic,18.117886178861788,23.37003745318352,0,1,42.742,18.318000000000005,0.30000000000000004,0.0,0.0,1106.2781300813008
2022-03-21,4,66,60.35,3983.1,4,1034,31-01-2022,S005,58.20862745098039,28.71,21,3,2022,0,0,2,0,61.06,85.81,-0.0116279069767442,-0.0116279069767442,245.0,264.0,88.0,161.42857142857142,164.63333333333333,71.09115543407896,-0.011627906976744207,-0.7306122448979592,62.83265306122438,Low Elastic,15.432835820895523,6.365875109938435,0,0,42.245,18.105000000000004,0.30000000000000004,0.0,-0.0,931.3716417910448
2022-03-21,0,97,41.28,4004.16,4,3690,01-02-2022,S005,54.62,27.44,21,3,2022,0,0,2,0,60.35,50.57,-0.315990057995029,-0.315990057995029,66.0,200.0,429.0,146.71428571428572,153.56666666666666,72.4240160115283,-0.315990057995029,0.4696969696969697,-1.4864295816052502,High Elastic,37.6530612244898,24.980657640232106,0,0,28.895999999999997,12.384000000000004,0.3000000000000001,0.0,-0.0,1554.3183673469389
2022-03-21,6,429,50.47,21651.63,0,4440,09-02-2022,S001,57.154705882352935,36.88,21,3,2022,0,0,2,0,41.28,75.69,0.222625968992248,0.222625968992248,97.0,64.0,152.0,198.85714285714286,162.8,119.22168227218347,0.22262596899224807,3.4226804123711343,15.37412920812627,Low Elastic,10.325581395348838,22.215868477483916,0,1,35.32899999999999,15.141000000000005,0.3000000000000001,0.0,0.0,521.1320930232558
2022-03-21,1,298,57.15,17030.7,4,4499,31-01-2022,S005,62.52392156862745,36.7,21,3,2022,0,0,2,0,50.47,12.48,0.13235585496334457,0.13235585496334457,429.0,154.0,12.0,219.42857142857142,172.33333333333334,122.56815402441329,0.13235585496334457,-0.30536130536130535,-2.3071235152073473,High Elastic,15.046822742474916,20.410239792611797,0,1,40.004999999999995,17.145000000000003,0.30000000000000004,0.0,0.0,859.9259197324415
2022-03-21,9,40,69.78,2791.2,0,4777,04-02-2022,S001,58.38823529411765,24.95,21,3,2022,0,0,2,0,57.15,84.12,0.22099737532808403,0.22099737532808403,298.0,209.0,200.0,195.28571428571428,167.0,140.32309656136934,0.22099737532808406,-0.8657718120805369,-3.9175660380366324,High Elastic,116.51219512195122,24.336972343522564,0,1,48.846,20.934000000000005,0.30000000000000004,0.0,0.0,8130.220975609756
2022-03-21,12,85,44.84,3811.4,0,4791,04-02-2022,S001,56.28823529411764,38.57,21,3,2022,0,0,2,0,69.78,41.02,-0.3574089997133849,-0.3574089997133849,40.0,192.0,97.0,180.0,166.6,146.43542376533523,-0.3574089997133849,1.125,-3.147654370489174,High Elastic,55.7093023255814,26.46961325966851,0,1,31.388,13.452000000000002,0.3,0.0,-0.0,2498.00511627907
2022-03-21,8,88,50.36,4431.68,1,4397,03-02-2022,S002,56.76176470588235,29.85,21,3,2022,0,0,2,0,44.84,61.06,0.12310437109723452,0.12310437109723452,85.0,245.0,64.0,157.57142857142858,167.4,146.84329191676542,0.1231043710972346,0.03529411764705892,0.2867007672634279,Low Elastic,49.40449438202247,27.728828828828828,0,1,35.251999999999995,15.108000000000004,0.3000000000000001,0.0,0.0,2488.0103370786514
2022-03-21,5,223,61.72,13763.56,4,4421,05-02-2022,S005,57.11627450980392,26.96,21,3,2022,0,0,2,0,50.36,60.35,0.2255758538522637,0.2255758538522637,88.0,66.0,58.0,180.0,172.9,142.44999122499084,0.22557585385226364,1.5340909090909092,6.80077624839949,Low Elastic,19.736607142857142,24.425414364640883,0,1,43.20399999999999,18.516000000000005,0.3000000000000001,0.0,0.0,1218.1433928571428
2022-03-21,11,171,57.72,9870.12,4,2589,02-02-2022,S005,58.3956862745098,24.01,21,3,2022,0,0,2,0,61.72,41.28,-0.06480881399870382,-0.06480881399870382,223.0,97.0,286.0,190.57142857142858,169.06666666666666,137.9382194351962,-0.06480881399870386,-0.23318385650224216,3.5980269058295944,Low Elastic,15.05232558139535,13.514541387024607,0,0,40.403999999999996,17.316000000000003,0.30000000000000004,0.0,-0.0,868.8202325581395
2022-03-22,10,209,84.12,17581.08,2,3774,05-02-2022,S003,57.14274509803922,31.77,22,3,2022,1,0,2,0,57.72,50.47,0.45738045738045746,0.45738045738045746,171.0,429.0,263.0,159.14285714285714,167.26666666666668,91.95910063977459,0.4573804573804574,0.22222222222222232,0.48585858585858605,Low Elastic,17.97142857142857,23.566458519179307,0,0,58.884,25.236000000000004,0.30000000000000004,0.0,0.0,1511.7565714285715
2022-03-22,19,24,17.35,416.4,1,2367,01-02-2022,S002,56.9964,39.41,22,3,2022,1,0,2,0,84.12,57.15,-0.7937470280551594,-0.7937470280551594,209.0,298.0,245.0,120.0,159.9,80.61844288581482,-0.7937470280551593,-0.8851674641148325,1.115175783755275,Low Elastic,94.68,19.56198347107438,0,0,12.145,5.205000000000002,0.3000000000000001,0.0,-0.0,1642.6980000000003
2022-03-22,3,56,60.5,3388.0,4,1775,31-01-2022,S005,59.90313725490196,25.1,22,3,2022,1,0,2,0,17.35,69.78,2.4870317002881843,1.0,24.0,40.0,134.0,122.28571428571429,157.3,78.16161522920406,2.4870317002881843,1.3333333333333335,0.5361143298570877,Low Elastic,31.140350877192983,14.397450753186558,0,0,42.349999999999994,18.150000000000006,0.3000000000000001,0.0,0.0,1883.9912280701756
2022-03-22,2,64,75.69,4844.16,1,2705,05-02-2022,S002,52.47,36.26,22,3,2022,1,0,2,0,60.5,44.84,0.2510743801652892,0.2510743801652892,56.0,85.0,245.0,119.28571428571429,151.26666666666668,80.20746907388455,0.25107438016528927,0.1428571428571428,0.5689833537101474,Low Elastic,41.61538461538461,22.48812351543943,0,0,52.983,22.707,0.30000000000000004,0.0,0.0,3149.8684615384614
2022-03-22,1,298,57.15,17030.7,4,4840,01-02-2022,S005,62.52392156862745,27.14,22,3,2022,1,0,2,0,75.69,50.36,-0.24494649227110582,-0.24494649227110582,64.0,88.0,209.0,149.28571428571428,154.23333333333332,102.68027120746277,-0.24494649227110588,3.65625,-14.926729368932035,High Elastic,16.187290969899667,32.20532319391635,0,1,40.004999999999995,17.145000000000003,0.30000000000000004,0.0,-0.0,925.1036789297659
2022-03-22,17,192,41.02,7875.84,4,2958,08-02-2022,S005,57.3886,38.39,22,3,2022,1,0,2,0,57.15,61.72,-0.28223972003499553,-0.28223972003499553,298.0,223.0,47.0,144.85714285714286,159.06666666666666,99.59322027030525,-0.28223972003499553,-0.3557046979865772,1.2602928388055112,Low Elastic,15.32642487046632,20.280117531831536,0,0,28.714,12.306000000000004,0.3000000000000001,0.0,-0.0,628.6899481865286
2022-03-22,11,171,57.72,9870.12,4,2038,01-02-2022,S005,58.3956862745098,39.08,22,3,2022,1,0,2,0,41.02,57.72,0.4071184787908336,0.4071184787908336,192.0,171.0,192.0,144.85714285714286,158.36666666666667,99.59322027030525,0.4071184787908335,-0.109375,-0.26865643712574866,Low Elastic,11.848837209302326,13.972575905974534,0,0,40.403999999999996,17.316000000000003,0.30000000000000004,0.0,0.0,683.9148837209302
2022-03-22,18,55,45.92,2525.6,3,4304,03-02-2022,S004,55.3658,35.67,22,3,2022,1,0,2,0,57.72,84.12,-0.20443520443520438,-0.20443520443520438,171.0,209.0,40.0,122.85714285714286,158.86666666666667,100.07068930082826,-0.20443520443520435,-0.6783625730994152,3.3182277728218863,Low Elastic,76.85714285714286,34.74971164936563,0,1,32.144,13.776000000000003,0.30000000000000004,0.0,-0.0,3529.28
2022-03-22,5,223,61.72,13763.56,4,1992,04-02-2022,S005,57.11627450980392,38.29,22,3,2022,1,0,2,0,45.92,17.35,0.34407665505226476,0.34407665505226476,55.0,24.0,93.0,151.28571428571428,163.2,95.466773077887,0.3440766550522647,3.0545454545454547,8.87751438434983,Low Elastic,8.892857142857142,13.080675422138837,0,0,43.20399999999999,18.516000000000005,0.3000000000000001,0.0,0.0,548.8671428571428
2022-03-22,14,129,59.9,7727.1,1,1021,31-01-2022,S002,56.78431372549019,39.16,22,3,2022,1,0,2,0,61.72,60.5,-0.029488010369410244,-0.029488010369410244,223.0,56.0,85.0,161.71428571428572,164.66666666666666,86.92854208239906,-0.02948801036941029,-0.42152466367713004,14.294781451732101,Low Elastic,7.8538461538461535,6.274802458296751,0,0,41.93,17.97,0.3,0.0,-0.0,470.44538461538457
2022-03-22,16,296,76.12,22531.52,2,1372,09-02-2022,S003,52.1358,28.97,22,3,2022,1,0,2,0,59.9,75.69,0.2707846410684475,0.2707846410684475,129.0,64.0,55.0,194.85714285714286,172.7,87.68775773814045,0.2707846410684476,1.2945736434108528,4.780823750943899,Low Elastic,4.619528619528619,7.00510576221736,0,0,53.284,22.836000000000006,0.30000000000000004,0.0,0.0,351.63851851851854
2022-03-22,0,97,41.28,4004.16,4,2478,31-01-2022,S005,54.62,35.99,22,3,2022,1,0,2,0,76.12,57.15,-0.4576983709931687,-0.4576983709931687,296.0,298.0,286.0,166.14285714285714,166.4,80.93295285075695,-0.4576983709931687,-0.6722972972972974,1.4688653923728552,Low Elastic,25.285714285714285,14.825641025641026,0,0,28.895999999999997,12.384000000000004,0.3000000000000001,0.0,-0.0,1043.7942857142857
2022-03-22,6,429,50.47,21651.63,0,4170,08-02-2022,S001,57.154705882352935,38.88,22,3,2022,1,0,2,0,41.28,41.02,0.222625968992248,0.222625968992248,97.0,192.0,55.0,200.0,178.86666666666667,128.90694317995423,0.22262596899224807,3.4226804123711343,15.37412920812627,Low Elastic,9.69767441860465,20.746268656716417,0,1,35.32899999999999,15.141000000000005,0.3000000000000001,0.0,0.0,489.4416279069767
2022-03-22,4,241,75.55,18207.55,3,4104,01-02-2022,S004,58.20862745098039,24.86,22,3,2022,1,0,2,0,50.47,57.72,0.49692886863483254,0.49692886863483254,429.0,171.0,298.0,210.0,176.96666666666667,128.9974159947914,0.49692886863483254,-0.43822843822843827,-0.8818735756534801,Medium Elastic,16.958677685950413,19.450236966824644,0,1,52.885,22.665,0.3,0.0,0.0,1281.2280991735536
2022-03-22,15,55,63.07,3468.85,2,3786,07-02-2022,S003,54.23431372549019,34.61,22,3,2022,1,0,2,0,75.55,45.92,-0.16518861681005953,-0.16518861681005953,241.0,55.0,264.0,210.0,170.0,128.9974159947914,-0.16518861681005947,-0.7717842323651453,4.672139323332272,Low Elastic,67.60714285714286,17.94312796208531,0,0,44.149,18.921,0.3,0.0,-0.0,4263.9825
2022-03-22,9,40,69.78,2791.2,0,4255,03-02-2022,S001,58.38823529411765,28.1,22,3,2022,1,0,2,0,63.07,61.72,0.1063897257016014,0.1063897257016014,55.0,223.0,200.0,183.85714285714286,164.66666666666666,143.63661159494177,0.10638972570160132,-0.2727272727272727,-2.5634737840401045,High Elastic,103.78048780487805,23.017774343122102,0,1,48.846,20.934000000000005,0.30000000000000004,0.0,0.0,7241.80243902439
2022-03-22,12,85,44.84,3811.4,0,3537,05-02-2022,S001,56.28823529411764,38.27,22,3,2022,1,0,2,0,69.78,59.9,-0.3574089997133849,-0.3574089997133849,40.0,129.0,64.0,177.57142857142858,165.36666666666667,147.35202423997788,-0.3574089997133849,1.125,-3.147654370489174,High Elastic,41.127906976744185,19.807199999999998,0,0,31.388,13.452000000000002,0.3,0.0,-0.0,1844.1753488372094
2022-03-22,8,88,50.36,4431.68,1,2051,02-02-2022,S002,56.76176470588235,37.89,22,3,2022,1,0,2,0,44.84,76.12,0.12310437109723452,0.12310437109723452,85.0,296.0,154.0,147.85714285714286,163.16666666666666,140.29306061649262,0.1231043710972346,0.03529411764705892,0.2867007672634279,Low Elastic,23.04494382022472,13.77831094049904,0,0,35.251999999999995,15.108000000000004,0.3000000000000001,0.0,0.0,1160.5433707865168
2022-03-22,13,286,14.65,4189.9,4,4625,01-02-2022,S005,56.10098039215686,33.1,22,3,2022,1,0,2,0,50.36,41.28,-0.7090945194598888,-0.7090945194598888,88.0,97.0,209.0,174.85714285714286,165.73333333333332,146.90521725637535,-0.7090945194598888,2.25,-3.173060767292075,High Elastic,16.114982578397214,26.299756295694557,0,1,10.254999999999999,4.395000000000001,0.3000000000000001,0.0,-0.0,236.0844947735192
2022-03-22,7,154,12.48,1921.92,2,2416,08-02-2022,S003,54.893137254901966,38.37,22,3,2022,1,0,2,0,14.65,50.47,-0.14812286689419796,-0.14812286689419796,286.0,429.0,192.0,135.57142857142858,164.46666666666667,95.33250082886607,-0.14812286689419796,-0.46153846153846156,3.1159163417227935,Low Elastic,15.587096774193549,17.690376569037657,0,0,8.735999999999999,3.7440000000000015,0.3000000000000001,0.0,-0.0,194.5269677419355
2022-03-23,13,240,76.27,18304.8,1,4385,31-01-2022,S002,56.10098039215686,38.41,23,3,2022,2,0,2,0,12.48,75.55,5.111378205128204,1.0,154.0,241.0,245.0,135.42857142857142,164.3,95.14875571590913,5.111378205128204,0.5584415584415585,0.10925459553771204,Low Elastic,18.195020746887966,32.141361256544506,0,1,53.388999999999996,22.881,0.30000000000000004,0.0,0.0,1387.734232365145
2022-03-23,3,56,60.5,3388.0,4,4289,01-02-2022,S005,59.90313725490196,39.73,23,3,2022,2,0,2,0,76.27,63.07,-0.2067654385734889,-0.2067654385734889,240.0,55.0,66.0,135.57142857142858,163.96666666666667,95.00852092112099,-0.20676543857348884,-0.7666666666666666,3.7079053054322566,Low Elastic,75.24561403508773,31.40481171548117,0,1,42.349999999999994,18.150000000000006,0.3000000000000001,0.0,-0.0,4552.359649122807
2022-03-23,6,429,50.47,21651.63,0,4906,07-02-2022,S001,57.154705882352935,28.39,23,3,2022,2,0,2,0,60.5,69.78,-0.16578512396694217,-0.16578512396694217,56.0,40.0,97.0,191.14285714285714,175.03333333333333,135.09802437665826,-0.16578512396694212,6.660714285714286,-40.17679105540522,High Elastic,11.409302325581395,25.533085501858736,0,1,35.32899999999999,15.141000000000005,0.3000000000000001,0.0,-0.0,575.827488372093
2022-03-23,0,96,48.08,4615.68,1,2685,31-01-2022,S002,54.62,31.87,23,3,2022,2,0,2,0,50.47,44.84,-0.04735486427580742,-0.04735486427580742,429.0,85.0,429.0,192.71428571428572,163.93333333333334,133.7145146518185,-0.04735486427580737,-0.7762237762237763,16.39163765105189,Low Elastic,27.68041237113402,13.860619469026549,0,0,33.656,14.424,0.3,0.0,-0.0,1330.8742268041237
2022-03-23,2,64,75.69,4844.16,1,2527,04-02-2022,S002,52.47,22.42,23,3,2022,2,0,2,0,48.08,50.36,0.5742512479201332,0.5742512479201332,96.0,88.0,298.0,189.28571428571428,156.13333333333333,137.11152915991926,0.5742512479201332,-0.33333333333333337,-0.580466014728963,Medium Elastic,38.87692307692308,13.28003003003003,0,0,52.983,22.707,0.30000000000000004,0.0,0.0,2942.5943076923077
2022-03-23,14,129,59.9,7727.1,1,4002,03-02-2022,S002,56.78431372549019,23.5,23,3,2022,2,0,2,0,75.69,14.65,-0.20861408376271634,-0.20861408376271634,64.0,286.0,40.0,166.85714285714286,159.1,131.37532565316891,-0.20861408376271628,1.015625,-4.8684392811906285,High Elastic,30.784615384615385,23.841702127659573,0,1,41.93,17.97,0.3,0.0,-0.0,1843.9984615384615
2022-03-23,9,40,69.78,2791.2,0,3796,02-02-2022,S001,58.38823529411765,26.17,23,3,2022,2,0,2,0,59.9,12.48,0.16494156928213694,0.16494156928213694,129.0,154.0,85.0,150.57142857142858,157.6,140.01649562683343,0.164941569282137,-0.689922480620155,-4.1828296142861605,High Elastic,92.58536585365853,25.044297832233738,0,0,48.846,20.934000000000005,0.30000000000000004,0.0,0.0,6460.606829268292
2022-03-23,12,85,44.84,3811.4,0,4627,07-02-2022,S001,56.28823529411764,30.48,23,3,2022,2,0,2,0,69.78,76.27,-0.3574089997133849,-0.3574089997133849,40.0,240.0,88.0,128.42857142857142,157.5,135.70661632464999,-0.3574089997133849,1.125,-3.147654370489174,High Elastic,53.80232558139535,35.74944812362031,0,1,31.388,13.452000000000002,0.3,0.0,-0.0,2412.4962790697678
2022-03-23,19,124,52.47,6506.28,0,4029,03-02-2022,S001,56.9964,27.08,23,3,2022,2,0,2,0,44.84,60.5,0.17016057091882236,0.17016057091882236,85.0,56.0,223.0,138.14285714285714,154.2,132.04220104626737,0.1701605709188223,0.45882352941176463,2.6964150797933875,Low Elastic,32.232,28.955852156057496,0,1,36.729,15.741,0.3,0.0,0.0,1691.2130399999999
